********************************************************************************
Field Output Report, written Thu Jul 06 10:09:25 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           259    -10.94E-33         37.14    -603.1E-03
           260    -8.790E-33         37.13    -453.5E-03
           261    -6.788E-33         37.13    -302.9E-03
           262    -4.879E-33         37.12    -151.6E-03
           263    -3.012E-33         37.12     318.5E-18
           264    -1.137E-33         37.12     151.6E-03
           265     793.6E-36         37.13     302.9E-03
           266     2.833E-33         37.13     453.5E-03
           267     5.041E-33         37.14     603.1E-03
           268     7.485E-33         37.14     751.2E-03
           269     10.26E-33         37.13     897.3E-03
           270     13.48E-33         37.11         1.041
           271     17.35E-33         37.07         1.181
           272     22.24E-33         37.00         1.316
           273     28.77E-33         36.89         1.446
           274     41.43E-33         36.71         1.569
           275     19.81E-33         36.29         1.683
           276    -19.81E-33         36.19        -1.510
           277    -43.36E-33         36.61        -1.409
           278    -33.24E-33         36.79        -1.300
           279    -27.28E-33         36.91        -1.185
           280    -22.74E-33         36.98        -1.064
           281    -19.08E-33         37.02    -938.9E-03
           282    -16.00E-33         37.04    -810.2E-03
           283    -13.34E-33         37.05    -678.8E-03
           284    -10.97E-33         37.05    -545.3E-03
           285    -8.809E-33         37.05    -410.3E-03
           286    -6.800E-33         37.05    -274.1E-03
           287    -4.884E-33         37.04    -137.2E-03
           288    -3.009E-33         37.04    -56.52E-18
           289    -1.126E-33         37.04     137.2E-03
           290     812.0E-36         37.05     274.1E-03
           291     2.858E-33         37.05     410.3E-03
           292     5.070E-33         37.05     545.3E-03
           293     7.518E-33         37.05     678.8E-03
           294     10.29E-33         37.04     810.2E-03
           295     13.51E-33         37.02     938.9E-03
           296     17.37E-33         36.98         1.064
           297     22.26E-33         36.91         1.185
           298     28.78E-33         36.79         1.300
           299     41.43E-33         36.61         1.409
           300     19.81E-33         36.19         1.510
           301    -19.80E-33         36.10        -1.348
           302    -43.35E-33         36.52        -1.260
           303    -33.24E-33         36.71        -1.164
           304    -27.29E-33         36.83        -1.062
           305    -22.75E-33         36.90    -954.6E-03
           306    -19.10E-33         36.94    -843.1E-03
           307    -16.02E-33         36.97    -728.1E-03
           308    -13.35E-33         36.98    -610.5E-03
           309    -10.98E-33         36.98    -490.7E-03
           310    -8.820E-33         36.98    -369.3E-03
           311    -6.808E-33         36.98    -246.8E-03
