********************************************************************************
Field Output Report, written Thu Jul 06 10:10:02 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_UNIAX_FORCE_ELASTIC_elem_20_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           511           7.5    -900.0E-03        -1.200
           512            7.     -750.E-03        -1.200
           513            7.    -600.0E-03        -1.350
           514            8.    -600.0E-03        -1.350
           515            8.     -750.E-03        -1.200
           516           7.5    -600.0E-03        -1.200
           517            7.    -450.0E-03        -1.200
           518            7.    -300.0E-03        -1.350
           519            8.    -300.0E-03        -1.350
           520            8.    -450.0E-03        -1.200
           521           7.5    -300.0E-03        -1.200
           522            7.    -150.0E-03        -1.200
           523            7.           -0.        -1.350
           524            8.           -0.        -1.350
           525            8.    -150.0E-03        -1.200
           526           7.5           -0.        -1.200
           527            7.        -1.800        -1.050
           528            7.        -1.650    -900.0E-03
           529            7.          -1.5        -1.050
           530            8.          -1.5        -1.050
           531            8.        -1.650    -900.0E-03
           532            8.        -1.800        -1.050
           533           7.5          -1.5    -900.0E-03
           534           7.5        -1.800    -900.0E-03
           535            7.        -1.350    -900.0E-03
           536            7.        -1.200        -1.050
           537            8.        -1.200        -1.050
           538            8.        -1.350    -900.0E-03
           539           7.5        -1.200    -900.0E-03
           540            7.        -1.050    -900.0E-03
           541            7.    -900.0E-03        -1.050
           542            8.    -900.0E-03        -1.050
           543            8.        -1.050    -900.0E-03
           544           7.5    -900.0E-03    -900.0E-03
           545            7.     -750.E-03    -900.0E-03
           546            7.    -600.0E-03        -1.050
           547            8.    -600.0E-03        -1.050
           548            8.     -750.E-03    -900.0E-03
           549           7.5    -600.0E-03    -900.0E-03
           550            7.    -450.0E-03    -900.0E-03
