********************************************************************************
Field Output Report, written Wed Jul 05 09:17:28 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_UNIAX_ELASTIC_elem_10_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           310           7.5    -300.0E-03    -300.0E-03
           311           7.5    -150.0E-03    -300.0E-03
           312           7.5           -0.    -300.0E-03
           313           7.5        -1.800    -150.0E-03
           314           7.5        -1.650    -150.0E-03
           315           7.5          -1.5    -150.0E-03
           316           7.5        -1.350    -150.0E-03
           317           7.5        -1.200    -150.0E-03
           318           7.5        -1.050    -150.0E-03
           319           7.5    -900.0E-03    -150.0E-03
           320           7.5     -750.E-03    -150.0E-03
           321           7.5    -600.0E-03    -150.0E-03
           322           7.5    -450.0E-03    -150.0E-03
           323           7.5    -300.0E-03    -150.0E-03
           324           7.5    -150.0E-03    -150.0E-03
           325           7.5           -0.    -150.0E-03
           326           7.5        -1.800           -0.
           327           7.5        -1.650           -0.
           328           7.5          -1.5           -0.
           329           7.5        -1.350           -0.
           330           7.5        -1.200            0.
           331           7.5        -1.050           -0.
           332           7.5    -900.0E-03           -0.
           333           7.5     -750.E-03           -0.
           334           7.5    -600.0E-03           -0.
           335           7.5    -450.0E-03           -0.
           336           7.5    -300.0E-03           -0.
           337           7.5    -150.0E-03            0.
           338           7.5            0.           -0.
           339            7.        -1.800        -1.800
           340            7.        -1.650        -1.800
           341            7.          -1.5        -1.800
           342            7.        -1.350        -1.800
           343            7.        -1.200        -1.800
           344            7.        -1.050        -1.800
           345            7.    -900.0E-03        -1.800
           346            7.     -750.E-03        -1.800
           347            7.    -600.0E-03        -1.800
           348            7.    -450.0E-03        -1.800
           349            7.    -300.0E-03        -1.800
           350            7.    -150.0E-03        -1.800
           351            7.            0.        -1.800
           352            7.        -1.800        -1.650
           353            7.        -1.650        -1.650
           354            7.          -1.5        -1.650
           355            7.        -1.350        -1.650
           356            7.        -1.200        -1.650
           357            7.        -1.050        -1.650
           358            7.    -900.0E-03        -1.650
           359            7.     -750.E-03        -1.650
           360            7.    -600.0E-03        -1.650
           361            7.    -450.0E-03        -1.650
           362            7.    -300.0E-03        -1.650
           363            7.    -150.0E-03        -1.650
           364            7.           -0.        -1.650
           365            7.        -1.800          -1.5
           366            7.        -1.650          -1.5
           367            7.          -1.5          -1.5
           368            7.        -1.350          -1.5
           369            7.        -1.200          -1.5
           370            7.        -1.050          -1.5
           371            7.    -900.0E-03          -1.5
           372            7.     -750.E-03          -1.5
           373            7.    -600.0E-03          -1.5
           374            7.    -450.0E-03          -1.5
           375            7.    -300.0E-03          -1.5
           376            7.    -150.0E-03          -1.5
           377            7.           -0.          -1.5
           378            7.        -1.800        -1.350
           379            7.        -1.650        -1.350
           380            7.          -1.5        -1.350
           381            7.        -1.350        -1.350
           382            7.        -1.200        -1.350
           383            7.        -1.050        -1.350
           384            7.    -900.0E-03        -1.350
           385            7.     -750.E-03        -1.350
           386            7.    -600.0E-03        -1.350
           387            7.    -450.0E-03        -1.350
           388            7.    -300.0E-03        -1.350
           389            7.    -150.0E-03        -1.350
           390            7.           -0.        -1.350
           391            7.        -1.800        -1.200
           392            7.        -1.650        -1.200
           393            7.          -1.5        -1.200
           394            7.        -1.350        -1.200
           395            7.        -1.200        -1.200
           396            7.        -1.050        -1.200
           397            7.    -900.0E-03        -1.200
           398            7.     -750.E-03        -1.200
           399            7.    -600.0E-03        -1.200
           400            7.    -450.0E-03        -1.200
           401            7.    -300.0E-03        -1.200
           402            7.    -150.0E-03        -1.200
           403            7.           -0.        -1.200
           404            7.        -1.800        -1.050
           405            7.        -1.650        -1.050
           406            7.          -1.5        -1.050
           407            7.        -1.350        -1.050
           408            7.        -1.200        -1.050
           409            7.        -1.050        -1.050
           410            7.    -900.0E-03        -1.050
           411            7.     -750.E-03        -1.050
           412            7.    -600.0E-03        -1.050
           413            7.    -450.0E-03        -1.050
           414            7.    -300.0E-03        -1.050
           415            7.    -150.0E-03        -1.050
           416            7.            0.        -1.050
           417            7.        -1.800    -900.0E-03
           418            7.        -1.650    -900.0E-03
           419            7.          -1.5    -900.0E-03
           420            7.        -1.350    -900.0E-03
           421            7.        -1.200    -900.0E-03
           422            7.        -1.050    -900.0E-03
           423            7.    -900.0E-03    -900.0E-03
           424            7.     -750.E-03    -900.0E-03
           425            7.    -600.0E-03    -900.0E-03
           426            7.    -450.0E-03    -900.0E-03
           427            7.    -300.0E-03    -900.0E-03
           428            7.    -150.0E-03    -900.0E-03
           429            7.           -0.    -900.0E-03
           430            7.        -1.800     -750.E-03
           431            7.        -1.650     -750.E-03
           432            7.          -1.5     -750.E-03
           433            7.        -1.350     -750.E-03
           434            7.        -1.200     -750.E-03
           435            7.        -1.050     -750.E-03
           436            7.    -900.0E-03     -750.E-03
           437            7.     -750.E-03     -750.E-03
           438            7.    -600.0E-03     -750.E-03
           439            7.    -450.0E-03     -750.E-03
           440            7.    -300.0E-03     -750.E-03
           441            7.    -150.0E-03     -750.E-03
           442            7.           -0.     -750.E-03
           443            7.        -1.800    -600.0E-03
           444            7.        -1.650    -600.0E-03
           445            7.          -1.5    -600.0E-03
           446            7.        -1.350    -600.0E-03
           447            7.        -1.200    -600.0E-03
           448            7.        -1.050    -600.0E-03
           449            7.    -900.0E-03    -600.0E-03
           450            7.     -750.E-03    -600.0E-03
           451            7.    -600.0E-03    -600.0E-03
           452            7.    -450.0E-03    -600.0E-03
           453            7.    -300.0E-03    -600.0E-03
           454            7.    -150.0E-03    -600.0E-03
           455            7.           -0.    -600.0E-03
           456            7.        -1.800    -450.0E-03
           457            7.        -1.650    -450.0E-03
           458            7.          -1.5    -450.0E-03
           459            7.        -1.350    -450.0E-03
           460            7.        -1.200    -450.0E-03
           461            7.        -1.050    -450.0E-03
           462            7.    -900.0E-03    -450.0E-03
           463            7.     -750.E-03    -450.0E-03
           464            7.    -600.0E-03    -450.0E-03
           465            7.    -450.0E-03    -450.0E-03
           466            7.    -300.0E-03    -450.0E-03
           467            7.    -150.0E-03    -450.0E-03
           468            7.           -0.    -450.0E-03
           469            7.        -1.800    -300.0E-03
           470            7.        -1.650    -300.0E-03
           471            7.          -1.5    -300.0E-03
           472            7.        -1.350    -300.0E-03
           473            7.        -1.200    -300.0E-03
           474            7.        -1.050    -300.0E-03
           475            7.    -900.0E-03    -300.0E-03
           476            7.     -750.E-03    -300.0E-03
           477            7.    -600.0E-03    -300.0E-03
           478            7.    -450.0E-03    -300.0E-03
           479            7.    -300.0E-03    -300.0E-03
           480            7.    -150.0E-03    -300.0E-03
           481            7.           -0.    -300.0E-03
           482            7.        -1.800    -150.0E-03
           483            7.        -1.650    -150.0E-03
           484            7.          -1.5    -150.0E-03
           485            7.        -1.350    -150.0E-03
           486            7.        -1.200    -150.0E-03
           487            7.        -1.050    -150.0E-03
           488            7.    -900.0E-03    -150.0E-03
           489            7.     -750.E-03    -150.0E-03
           490            7.    -600.0E-03    -150.0E-03
           491            7.    -450.0E-03    -150.0E-03
           492            7.    -300.0E-03    -150.0E-03
           493            7.    -150.0E-03    -150.0E-03
           494            7.           -0.    -150.0E-03
           495            7.        -1.800           -0.
           496            7.        -1.650           -0.
           497            7.          -1.5           -0.
           498            7.        -1.350           -0.
           499            7.        -1.200           -0.
           500            7.        -1.050           -0.
           501            7.    -900.0E-03            0.
           502            7.     -750.E-03           -0.
           503            7.    -600.0E-03           -0.
           504            7.    -450.0E-03            0.
           505            7.    -300.0E-03           -0.
           506            7.    -150.0E-03           -0.
           507            7.           -0.           -0.
           508           6.5        -1.800        -1.800
           509           6.5        -1.650        -1.800
           510           6.5          -1.5        -1.800
           511           6.5        -1.350        -1.800
           512           6.5        -1.200        -1.800
           513           6.5        -1.050        -1.800
           514           6.5    -900.0E-03        -1.800
           515           6.5     -750.E-03        -1.800
           516           6.5    -600.0E-03        -1.800
           517           6.5    -450.0E-03        -1.800
           518           6.5    -300.0E-03        -1.800
           519           6.5    -150.0E-03        -1.800
           520           6.5           -0.        -1.800
           521           6.5        -1.800        -1.650
           522           6.5        -1.650        -1.650
           523           6.5          -1.5        -1.650
           524           6.5        -1.350        -1.650
           525           6.5        -1.200        -1.650
           526           6.5        -1.050        -1.650
           527           6.5    -900.0E-03        -1.650
           528           6.5     -750.E-03        -1.650
           529           6.5    -600.0E-03        -1.650
           530           6.5    -450.0E-03        -1.650
           531           6.5    -300.0E-03        -1.650
           532           6.5    -150.0E-03        -1.650
           533           6.5           -0.        -1.650
           534           6.5        -1.800          -1.5
           535           6.5        -1.650          -1.5
           536           6.5          -1.5          -1.5
           537           6.5        -1.350          -1.5
           538           6.5        -1.200          -1.5
           539           6.5        -1.050          -1.5
           540           6.5    -900.0E-03          -1.5
           541           6.5     -750.E-03          -1.5
           542           6.5    -600.0E-03          -1.5
           543           6.5    -450.0E-03          -1.5
           544           6.5    -300.0E-03          -1.5
           545           6.5    -150.0E-03          -1.5
           546           6.5           -0.          -1.5
           547           6.5        -1.800        -1.350
           548           6.5        -1.650        -1.350
           549           6.5          -1.5        -1.350
           550           6.5        -1.350        -1.350
           551           6.5        -1.200        -1.350
           552           6.5        -1.050        -1.350
           553           6.5    -900.0E-03        -1.350
           554           6.5     -750.E-03        -1.350
           555           6.5    -600.0E-03        -1.350
           556           6.5    -450.0E-03        -1.350
           557           6.5    -300.0E-03        -1.350
           558           6.5    -150.0E-03        -1.350
           559           6.5           -0.        -1.350
           560           6.5        -1.800        -1.200
           561           6.5        -1.650        -1.200
           562           6.5          -1.5        -1.200
           563           6.5        -1.350        -1.200
           564           6.5        -1.200        -1.200
           565           6.5        -1.050        -1.200
           566           6.5    -900.0E-03        -1.200
           567           6.5     -750.E-03        -1.200
           568           6.5    -600.0E-03        -1.200
           569           6.5    -450.0E-03        -1.200
           570           6.5    -300.0E-03        -1.200
           571           6.5    -150.0E-03        -1.200
           572           6.5           -0.        -1.200
           573           6.5        -1.800        -1.050
           574           6.5        -1.650        -1.050
           575           6.5          -1.5        -1.050
           576           6.5        -1.350        -1.050
           577           6.5        -1.200        -1.050
           578           6.5        -1.050        -1.050
           579           6.5    -900.0E-03        -1.050
           580           6.5     -750.E-03        -1.050
           581           6.5    -600.0E-03        -1.050
           582           6.5    -450.0E-03        -1.050
           583           6.5    -300.0E-03        -1.050
           584           6.5    -150.0E-03        -1.050
           585           6.5           -0.        -1.050
           586           6.5        -1.800    -900.0E-03
           587           6.5        -1.650    -900.0E-03
           588           6.5          -1.5    -900.0E-03
           589           6.5        -1.350    -900.0E-03
           590           6.5        -1.200    -900.0E-03
           591           6.5        -1.050    -900.0E-03
