********************************************************************************
Field Output Report, written Fri Jun 30 12:57:12 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           390     179.3E-36            8.     30.15E-03
           391     628.5E-36            8.     44.80E-03
           392     1.111E-33            8.     58.92E-03
           393     1.641E-33            8.     72.32E-03
           394     2.232E-33            8.     84.81E-03
           395     2.912E-33            8.     96.17E-03
           396     3.708E-33            8.     106.2E-03
           397     4.723E-33            8.     114.6E-03
           398     5.977E-33            8.     121.2E-03
           399     8.816E-33            8.     125.7E-03
           400     5.001E-33            8.     127.5E-03
           401    -5.009E-33            8.    -109.7E-03
           402    -9.437E-33            8.    -108.1E-03
           403    -7.091E-33            8.    -104.3E-03
           404    -5.813E-33            8.    -98.76E-03
           405    -4.843E-33            8.    -91.58E-03
           406    -4.076E-33            8.    -83.01E-03
           407    -3.432E-33            8.    -73.26E-03
           408    -2.873E-33            8.    -62.51E-03
           409    -2.373E-33            8.    -50.95E-03
           410    -1.914E-33            8.    -38.76E-03
           411    -1.483E-33            8.    -26.10E-03
           412    -1.068E-33            8.    -13.13E-03
           413    -658.1E-36            8.    -57.11E-18
           414    -244.7E-36            8.     13.13E-03
           415     181.8E-36            8.     26.10E-03
           416     631.0E-36            8.     38.76E-03
           417     1.114E-33            8.     50.95E-03
           418     1.643E-33            8.     62.51E-03
           419     2.235E-33            8.     73.26E-03
           420     2.915E-33            8.     83.01E-03
           421     3.710E-33            8.     91.58E-03
           422     4.725E-33            8.     98.76E-03
           423     5.979E-33            8.     104.3E-03
           424     8.821E-33            8.     108.1E-03
           425     5.009E-33            8.     109.7E-03
           426    -5.014E-33            8.    -93.16E-03
           427    -9.442E-33            8.    -91.88E-03
           428    -7.093E-33            8.    -88.71E-03
           429    -5.814E-33            8.    -84.02E-03
           430    -4.843E-33            8.    -77.97E-03
           431    -4.076E-33            8.    -70.73E-03
           432    -3.431E-33            8.    -62.46E-03
           433    -2.872E-33            8.    -53.33E-03
           434    -2.372E-33            8.    -43.49E-03
           435    -1.913E-33            8.    -33.10E-03
           436    -1.481E-33            8.    -22.29E-03
           437    -1.066E-33            8.    -11.21E-03
           438    -656.1E-36            8.    -40.35E-18
           439    -242.6E-36            8.     11.21E-03
           440     183.9E-36            8.     22.29E-03
           441     633.1E-36            8.     33.10E-03
           442     1.116E-33            8.     43.49E-03
           443     1.645E-33            8.     53.33E-03
           444     2.236E-33            8.     62.46E-03
           445     2.916E-33            8.     70.73E-03
           446     3.711E-33            8.     77.97E-03
           447     4.726E-33            8.     84.02E-03
           448     5.980E-33            8.     88.71E-03
           449     8.824E-33            8.     91.88E-03
           450     5.014E-33            8.     93.16E-03
           451    -5.019E-33            8.    -77.79E-03
           452    -9.446E-33            8.    -76.74E-03
           453    -7.094E-33            8.    -74.13E-03
           454    -5.814E-33            8.    -70.26E-03
           455    -4.842E-33            8.    -65.24E-03
           456    -4.075E-33            8.    -59.22E-03
           457    -3.430E-33            8.    -52.32E-03
           458    -2.870E-33            8.    -44.70E-03
           459    -2.370E-33            8.    -36.47E-03
           460    -1.911E-33            8.    -27.76E-03
           461    -1.480E-33            8.    -18.70E-03
           462    -1.064E-33            8.    -9.408E-03
           463    -654.3E-36            8.     53.82E-18
           464    -240.8E-36            8.     9.408E-03
           465     185.7E-36            8.     18.70E-03
           466     634.9E-36            8.     27.76E-03
           467     1.117E-33            8.     36.47E-03
           468     1.646E-33            8.     44.70E-03
           469     2.238E-33            8.     52.32E-03
           470     2.917E-33            8.     59.22E-03
           471     3.712E-33            8.     65.24E-03
           472     4.726E-33            8.     70.26E-03
           473     5.980E-33            8.     74.13E-03
           474     8.826E-33            8.     76.74E-03
           475     5.019E-33            8.     77.79E-03
           476    -5.022E-33            8.    -63.38E-03
           477    -9.448E-33            8.    -62.54E-03
           478    -7.095E-33            8.    -60.45E-03
           479    -5.814E-33            8.    -57.32E-03
           480    -4.842E-33            8.    -53.25E-03
           481    -4.074E-33            8.    -48.36E-03
           482    -3.428E-33            8.    -42.75E-03
           483    -2.869E-33            8.    -36.53E-03
           484    -2.368E-33            8.    -29.81E-03
           485    -1.910E-33            8.    -22.70E-03
           486    -1.478E-33            8.    -15.30E-03
           487    -1.063E-33            8.    -7.697E-03
           488    -652.7E-36            8.    -13.88E-18
           489    -239.2E-36            8.     7.697E-03
           490     187.2E-36            8.     15.30E-03
           491     636.2E-36            8.     22.70E-03
           492     1.119E-33            8.     29.81E-03
           493     1.648E-33            8.     36.53E-03
           494     2.239E-33            8.     42.75E-03
           495     2.918E-33            8.     48.36E-03
           496     3.712E-33            8.     53.25E-03
           497     4.726E-33            8.     57.32E-03
           498     5.979E-33            8.     60.45E-03
           499     8.827E-33            8.     62.54E-03
           500     5.022E-33            8.     63.38E-03
           501    -5.025E-33            8.    -49.77E-03
           502    -9.450E-33            8.    -49.12E-03
           503    -7.095E-33            8.    -47.49E-03
           504    -5.813E-33            8.    -45.05E-03
           505    -4.841E-33            8.    -41.87E-03
           506    -4.073E-33            8.    -38.04E-03
           507    -3.427E-33            8.    -33.64E-03
           508    -2.867E-33            8.    -28.76E-03
           509    -2.367E-33            8.    -23.48E-03
           510    -1.908E-33            8.    -17.88E-03
           511    -1.477E-33            8.    -12.05E-03
           512    -1.061E-33            8.    -6.064E-03
           513    -651.3E-36            8.    -45.76E-18
           514    -237.9E-36            8.     6.064E-03
           515     188.4E-36            8.     12.05E-03
           516     637.4E-36            8.     17.88E-03
           517     1.120E-33            8.     23.48E-03
           518     1.648E-33            8.     28.76E-03
           519     2.239E-33            8.     33.64E-03
           520     2.918E-33            8.     38.04E-03
           521     3.712E-33            8.     41.87E-03
           522     4.726E-33            8.     45.05E-03
           523     5.979E-33            8.     47.49E-03
           524     8.828E-33            8.     49.12E-03
           525     5.025E-33            8.     49.77E-03
           526    -5.027E-33            8.    -36.79E-03
           527    -9.451E-33            8.    -36.31E-03
           528    -7.095E-33            8.    -35.12E-03
           529    -5.813E-33            8.    -33.32E-03
           530    -4.840E-33            8.    -30.98E-03
           531    -4.072E-33            8.    -28.15E-03
           532    -3.426E-33            8.    -24.91E-03
           533    -2.866E-33            8.    -21.30E-03
           534    -2.366E-33            8.    -17.39E-03
           535    -1.907E-33            8.    -13.25E-03
           536    -1.476E-33            8.    -8.928E-03
